# File: Rao_multimodel_income_deciles_Gini50.csv
# Title: Rao Income Deciles
# Units: NA
# Description: Income shares for all GCAM regions
# Column types: nncncnc 
# ----------
GCAM_region_ID,year,category,shares,sce,gini,model
20,2055,d5,0.08695966,SSP2,0.222953638,PCA algorithm (Two Components)
18,2055,d9,0.126726644,SSP2,0.190151855,PCA algorithm (Two Components)
29,2055,d8,0.14101449,SSP2,0.334269026,PCA algorithm (Two Components)
3,2055,d2,0.073645156,SSP5,0.157541324,PCA algorithm (Two Components)
31,2055,d8,0.112543523,SSP3,0.194304808,PCA algorithm (Two Components)
20,2055,d9,0.129340862,SSP3,0.222953638,PCA algorithm (Two Components)
14,2055,d10,0.173930494,SSP3,0.169843132,PCA algorithm (Two Components)
27,2055,d2,0.069427617,SSP5,0.186547925,PCA algorithm (Two Components)
11,2055,d2,0.069602983,SSP4,0.179741733,PCA algorithm (Two Components)
32,2055,d3,0.070893776,SSP5,0.23948817,PCA algorithm (Two Components)
7,2055,d5,0.085733305,SSP1,0.237862301,PCA algorithm (Two Components)
9,2055,d10,0.343402625,SSP4,0.448390069,PCA algorithm (Two Components)
31,2055,d3,0.077241871,SSP2,0.194304808,PCA algorithm (Two Components)
3,2055,d5,0.094170877,SSP1,0.158138292,PCA algorithm (Two Components)
9,2055,d8,0.117103478,SSP1,0.276679777,PCA algorithm (Two Components)
21,2055,d3,0.074001725,SSP5,0.214133659,PCA algorithm (Two Components)
30,2055,d7,0.107891012,SSP3,0.123578925,PCA algorithm (Two Components)
25,2055,d9,0.124971593,SSP4,0.171941483,PCA algorithm (Two Components)
19,2055,d2,0.073118478,SSP3,0.155041133,PCA algorithm (Two Components)
20,2055,d5,0.08695966,SSP4,0.222953638,PCA algorithm (Two Components)
12,2055,d3,0.07950057,SSP3,0.163836994,PCA algorithm (Two Components)
10,2055,d8,0.142450399,SSP2,0.2798236,PCA algorithm (Two Components)
15,2055,d4,0.082585338,SSP2,0.206626131,PCA algorithm (Two Components)
25,2055,d7,0.104617983,SSP1,0.171941483,PCA algorithm (Two Components)
10,2055,d9,0.178993747,SSP3,0.337007659,PCA algorithm (Two Components)
15,2055,d5,0.089214263,SSP4,0.205060347,PCA algorithm (Two Components)
14,2055,d3,0.084181839,SSP1,0.141583572,PCA algorithm (Two Components)
15,2055,d9,0.128313975,SSP3,0.205022556,PCA algorithm (Two Components)
14,2055,d7,0.104245086,SSP4,0.151475364,PCA algorithm (Two Components)
14,2055,d8,0.112893621,SSP2,0.156021244,PCA algorithm (Two Components)
32,2055,d6,0.092525183,SSP1,0.23948817,PCA algorithm (Two Components)
25,2055,d2,0.071080822,SSP5,0.171941483,PCA algorithm (Two Components)
27,2055,d9,0.12531405,SSP2,0.186547925,PCA algorithm (Two Components)
26,2055,d7,0.109590568,SSP2,0.275370967,PCA algorithm (Two Components)
27,2055,d5,0.091174597,SSP1,0.186547925,PCA algorithm (Two Components)
26,2055,d3,0.06436459,SSP5,0.250528476,PCA algorithm (Two Components)
19,2055,d1,0.052621635,SSP4,0.155041133,PCA algorithm (Two Components)
32,2055,d9,0.132371774,SSP4,0.23948817,PCA algorithm (Two Components)
8,2055,d1,0.053449584,SSP4,0.145760396,PCA algorithm (Two Components)
21,2055,d8,0.110543793,SSP1,0.235095624,PCA algorithm (Two Components)
31,2055,d4,0.08446579,SSP4,0.194304808,PCA algorithm (Two Components)
18,2055,d4,0.085005455,SSP1,0.190151855,PCA algorithm (Two Components)
18,2055,d9,0.126726644,SSP4,0.190151855,PCA algorithm (Two Components)
9,2055,d6,0.088687823,SSP5,0.269110064,PCA algorithm (Two Components)
26,2055,d7,0.113338967,SSP4,0.299747442,PCA algorithm (Two Components)
30,2055,d2,0.077693486,SSP2,0.123578925,PCA algorithm (Two Components)
30,2055,d8,0.112491872,SSP3,0.123578925,PCA algorithm (Two Components)
17,2055,d6,0.092725199,SSP5,0.238298215,PCA algorithm (Two Components)
24,2055,d8,0.112787449,SSP4,0.317153854,PCA algorithm (Two Components)
24,2055,d8,0.112787449,SSP2,0.317153854,PCA algorithm (Two Components)
8,2055,d1,0.053449584,SSP3,0.145760396,PCA algorithm (Two Components)
11,2055,d8,0.11287239,SSP3,0.179741733,PCA algorithm (Two Components)
29,2055,d9,0.207453983,SSP4,0.461065907,PCA algorithm (Two Components)
3,2055,d6,0.098835643,SSP1,0.158138292,PCA algorithm (Two Components)
7,2055,d3,0.070960286,SSP5,0.237862301,PCA algorithm (Two Components)
30,2055,d1,0.056433955,SSP1,0.123578925,PCA algorithm (Two Components)
6,2055,d1,0.052386632,SSP2,0.156887977,PCA algorithm (Two Components)
20,2055,d6,0.093456314,SSP2,0.222953638,PCA algorithm (Two Components)
32,2055,d9,0.132371774,SSP2,0.23948817,PCA algorithm (Two Components)
24,2055,d5,0.076366878,SSP5,0.317153854,PCA algorithm (Two Components)
25,2055,d9,0.124971593,SSP2,0.171941483,PCA algorithm (Two Components)
11,2055,d3,0.07924923,SSP2,0.179741733,PCA algorithm (Two Components)
31,2055,d2,0.067659609,SSP1,0.194304808,PCA algorithm (Two Components)
20,2055,d3,0.073472767,SSP1,0.222953638,PCA algorithm (Two Components)
12,2055,d2,0.071783149,SSP2,0.154550956,PCA algorithm (Two Components)
1,2055,d1,0.04450602,SSP1,0.223522867,PCA algorithm (Two Components)
15,2055,d3,0.075090429,SSP1,0.207618819,PCA algorithm (Two Components)
7,2055,d9,0.133127744,SSP2,0.237862301,PCA algorithm (Two Components)
16,2055,d1,0.055319992,SSP3,0.132369974,PCA algorithm (Two Components)
26,2055,d5,0.085157348,SSP1,0.255665027,PCA algorithm (Two Components)
23,2055,d1,0.052168537,SSP4,0.159548399,PCA algorithm (Two Components)
25,2055,d9,0.124971593,SSP3,0.171941483,PCA algorithm (Two Components)
13,2055,d2,0.068989668,SSP2,0.164111337,PCA algorithm (Two Components)
7,2055,d6,0.093114059,SSP1,0.237862301,PCA algorithm (Two Components)
21,2055,d9,0.156181807,SSP4,0.246789406,PCA algorithm (Two Components)
25,2055,d8,0.111839468,SSP1,0.171941483,PCA algorithm (Two Components)
15,2055,d6,0.095524873,SSP4,0.205060347,PCA algorithm (Two Components)
23,2055,d2,0.072533051,SSP3,0.159548399,PCA algorithm (Two Components)
14,2055,d8,0.112847452,SSP4,0.151475364,PCA algorithm (Two Components)
20,2055,d6,0.093456314,SSP4,0.222953638,PCA algorithm (Two Components)
14,2055,d4,0.090601303,SSP1,0.141583572,PCA algorithm (Two Components)
21,2055,d4,0.079934271,SSP5,0.214133659,PCA algorithm (Two Components)
27,2055,d6,0.096755255,SSP1,0.186547925,PCA algorithm (Two Components)
31,2055,d4,0.08446579,SSP2,0.194304808,PCA algorithm (Two Components)
12,2055,d2,0.071830982,SSP4,0.155961667,PCA algorithm (Two Components)
18,2055,d2,0.068553188,SSP5,0.190151855,PCA algorithm (Two Components)
24,2055,d7,0.096945848,SSP1,0.317153854,PCA algorithm (Two Components)
32,2055,d4,0.078440699,SSP5,0.23948817,PCA algorithm (Two Components)
5,2055,d10,0.219438891,SSP5,0.254618983,PCA algorithm (Two Components)
3,2055,d7,0.104169993,SSP1,0.158138292,PCA algorithm (Two Components)
1,2055,d1,0.04450602,SSP4,0.223522867,PCA algorithm (Two Components)
30,2055,d2,0.077693486,SSP4,0.123578925,PCA algorithm (Two Components)
3,2055,d3,0.082677172,SSP5,0.157541324,PCA algorithm (Two Components)
15,2055,d5,0.088963187,SSP2,0.206626131,PCA algorithm (Two Components)
10,2055,d6,0.094121443,SSP5,0.262070294,PCA algorithm (Two Components)
7,2055,d9,0.133127744,SSP4,0.237862301,PCA algorithm (Two Components)
10,2055,d8,0.16202487,SSP4,0.375683324,PCA algorithm (Two Components)
29,2055,d6,0.094451178,SSP5,0.281053815,PCA algorithm (Two Components)
18,2055,d5,0.090994361,SSP1,0.190151855,PCA algorithm (Two Components)
32,2055,d7,0.100975284,SSP1,0.23948817,PCA algorithm (Two Components)
31,2055,d5,0.090710767,SSP4,0.194304808,PCA algorithm (Two Components)
26,2055,d10,0.231072662,SSP3,0.29681695,PCA algorithm (Two Components)
30,2055,d9,0.120595682,SSP3,0.123578925,PCA algorithm (Two Components)
31,2055,d9,0.128029726,SSP3,0.194304808,PCA algorithm (Two Components)
27,2055,d3,0.078681405,SSP5,0.186547925,PCA algorithm (Two Components)
10,2055,d7,0.11952682,SSP1,0.25617277,PCA algorithm (Two Components)
13,2055,d3,0.078487055,SSP3,0.16801867,PCA algorithm (Two Components)
9,2055,d10,0.260732472,SSP2,0.317387143,PCA algorithm (Two Components)
29,2055,d9,0.166106985,SSP2,0.334269026,PCA algorithm (Two Components)
11,2055,d3,0.07924923,SSP4,0.179741733,PCA algorithm (Two Components)
13,2055,d2,0.069735372,SSP1,0.158817197,PCA algorithm (Two Components)
28,2055,d1,0.055370491,SSP3,0.132045427,PCA algorithm (Two Components)
12,2055,d4,0.087806828,SSP3,0.163836994,PCA algorithm (Two Components)
26,2055,d8,0.129066137,SSP4,0.299747442,PCA algorithm (Two Components)
10,2055,d9,0.160966363,SSP2,0.2798236,PCA algorithm (Two Components)
20,2055,d7,0.100988061,SSP2,0.222953638,PCA algorithm (Two Components)
17,2055,d7,0.101179373,SSP5,0.238298215,PCA algorithm (Two Components)
10,2055,d10,0.218872454,SSP3,0.337007659,PCA algorithm (Two Components)
19,2055,d3,0.082764756,SSP3,0.155041133,PCA algorithm (Two Components)
9,2055,d7,0.099731103,SSP5,0.269110064,PCA algorithm (Two Components)
14,2055,d5,0.095706167,SSP1,0.141583572,PCA algorithm (Two Components)
17,2055,d10,0.221484629,SSP4,0.238298215,PCA algorithm (Two Components)
32,2055,d10,0.222768522,SSP3,0.23948817,PCA algorithm (Two Components)
4,2055,d10,0.218903099,SSP5,0.231288419,PCA algorithm (Two Components)
13,2055,d2,0.068199499,SSP4,0.163561128,PCA algorithm (Two Components)
17,2055,d9,0.132435533,SSP1,0.238298215,PCA algorithm (Two Components)
19,2055,d2,0.073118478,SSP2,0.155041133,PCA algorithm (Two Components)
29,2055,d7,0.121112021,SSP1,0.294238449,PCA algorithm (Two Components)
25,2055,d3,0.080545193,SSP5,0.171941483,PCA algorithm (Two Components)
7,2055,d10,0.219396905,SSP3,0.237862301,PCA algorithm (Two Components)
15,2055,d7,0.102707054,SSP4,0.205060347,PCA algorithm (Two Components)
11,2055,d4,0.086411146,SSP2,0.179741733,PCA algorithm (Two Components)
27,2055,d7,0.102923746,SSP1,0.186547925,PCA algorithm (Two Components)
3,2055,d8,0.111350278,SSP1,0.158138292,PCA algorithm (Two Components)
21,2055,d5,0.085882746,SSP5,0.214133659,PCA algorithm (Two Components)
14,2055,d2,0.07561314,SSP5,0.135371622,PCA algorithm (Two Components)
12,2055,d2,0.072639375,SSP1,0.151782349,PCA algorithm (Two Components)
7,2055,d4,0.078671755,SSP5,0.237862301,PCA algorithm (Two Components)
16,2055,d1,0.055320855,SSP4,0.134966732,PCA algorithm (Two Components)
21,2055,d9,0.158144852,SSP2,0.239299231,PCA algorithm (Two Components)
20,2055,d4,0.080623013,SSP1,0.222953638,PCA algorithm (Two Components)
23,2055,d1,0.052168537,SSP1,0.159548399,PCA algorithm (Two Components)
30,2055,d3,0.087291734,SSP2,0.123578925,PCA algorithm (Two Components)
20,2055,d7,0.100988061,SSP4,0.222953638,PCA algorithm (Two Components)
31,2055,d5,0.090710767,SSP2,0.194304808,PCA algorithm (Two Components)
11,2055,d1,0.049730061,SSP5,0.179741733,PCA algorithm (Two Components)
26,2055,d8,0.127325019,SSP2,0.275370967,PCA algorithm (Two Components)
11,2055,d9,0.126848261,SSP3,0.179741733,PCA algorithm (Two Components)
7,2055,d7,0.101736208,SSP1,0.237862301,PCA algorithm (Two Components)
19,2055,d1,0.052621635,SSP5,0.155041133,PCA algorithm (Two Components)
20,2055,d2,0.064192421,SSP5,0.222953638,PCA algorithm (Two Components)
18,2055,d6,0.096907105,SSP1,0.190151855,PCA algorithm (Two Components)
24,2055,d6,0.085552914,SSP5,0.317153854,PCA algorithm (Two Components)
14,2055,d9,0.129283421,SSP2,0.156021244,PCA algorithm (Two Components)
31,2055,d6,0.09692888,SSP4,0.194304808,PCA algorithm (Two Components)
15,2055,d6,0.095250713,SSP2,0.206626131,PCA algorithm (Two Components)
3,2055,d4,0.089030226,SSP5,0.157541324,PCA algorithm (Two Components)
32,2055,d5,0.085326321,SSP5,0.23948817,PCA algorithm (Two Components)
14,2055,d6,0.100416964,SSP1,0.141583572,PCA algorithm (Two Components)
6,2055,d1,0.052386632,SSP1,0.156887977,PCA algorithm (Two Components)
26,2055,d4,0.074733584,SSP5,0.250528476,PCA algorithm (Two Components)
25,2055,d9,0.124971593,SSP1,0.171941483,PCA algorithm (Two Components)
31,2055,d3,0.077241871,SSP1,0.194304808,PCA algorithm (Two Components)
27,2055,d4,0.085469374,SSP5,0.186547925,PCA algorithm (Two Components)
15,2055,d10,0.200068867,SSP3,0.205022556,PCA algorithm (Two Components)
15,2055,d4,0.082303916,SSP1,0.207618819,PCA algorithm (Two Components)
12,2055,d3,0.08189652,SSP2,0.154550956,PCA algorithm (Two Components)
23,2055,d3,0.082151588,SSP3,0.159548399,PCA algorithm (Two Components)
1,2055,d1,0.04450602,SSP5,0.223522867,PCA algorithm (Two Components)
11,2055,d4,0.086411146,SSP4,0.179741733,PCA algorithm (Two Components)
32,2055,d8,0.112180703,SSP1,0.23948817,PCA algorithm (Two Components)
21,2055,d6,0.092102637,SSP5,0.214133659,PCA algorithm (Two Components)
19,2055,d4,0.089700934,SSP3,0.155041133,PCA algorithm (Two Components)
11,2055,d5,0.092497194,SSP2,0.179741733,PCA algorithm (Two Components)
26,2055,d6,0.095893652,SSP1,0.255665027,PCA algorithm (Two Components)
30,2055,d3,0.087291734,SSP4,0.123578925,PCA algorithm (Two Components)
17,2055,d10,0.221484629,SSP2,0.238298215,PCA algorithm (Two Components)
15,2055,d8,0.111869465,SSP4,0.205060347,PCA algorithm (Two Components)
21,2055,d10,0.220664842,SSP3,0.246833313,PCA algorithm (Two Components)
18,2055,d3,0.077985804,SSP5,0.190151855,PCA algorithm (Two Components)
27,2055,d8,0.110690658,SSP1,0.186547925,PCA algorithm (Two Components)
20,2055,d8,0.110911831,SSP2,0.222953638,PCA algorithm (Two Components)
31,2055,d6,0.09692888,SSP2,0.194304808,PCA algorithm (Two Components)
14,2055,d7,0.104878404,SSP1,0.141583572,PCA algorithm (Two Components)
12,2055,d5,0.095112208,SSP3,0.163836994,PCA algorithm (Two Components)
25,2055,d4,0.087433684,SSP5,0.171941483,PCA algorithm (Two Components)
10,2055,d8,0.13741078,SSP1,0.25617277,PCA algorithm (Two Components)
8,2055,d1,0.053449584,SSP5,0.145760396,PCA algorithm (Two Components)
3,2055,d5,0.094238832,SSP5,0.157541324,PCA algorithm (Two Components)
6,2055,d1,0.052386632,SSP4,0.156887977,PCA algorithm (Two Components)
30,2055,d4,0.093886956,SSP2,0.123578925,PCA algorithm (Two Components)
3,2055,d10,0.170913546,SSP4,0.168135075,PCA algorithm (Two Components)
20,2055,d5,0.08695966,SSP1,0.222953638,PCA algorithm (Two Components)
18,2055,d7,0.103462935,SSP1,0.190151855,PCA algorithm (Two Components)
14,2055,d9,0.129419691,SSP4,0.151475364,PCA algorithm (Two Components)
16,2055,d1,0.055329755,SSP2,0.131523481,PCA algorithm (Two Components)
17,2055,d8,0.11236339,SSP5,0.238298215,PCA algorithm (Two Components)
7,2055,d5,0.085733305,SSP5,0.237862301,PCA algorithm (Two Components)
15,2055,d7,0.102609729,SSP2,0.206626131,PCA algorithm (Two Components)
12,2055,d3,0.081073813,SSP4,0.155961667,PCA algorithm (Two Components)
31,2055,d7,0.103850233,SSP4,0.194304808,PCA algorithm (Two Components)
3,2055,d9,0.125065776,SSP1,0.158138292,PCA algorithm (Two Components)
24,2055,d8,0.112787449,SSP1,0.317153854,PCA algorithm (Two Components)
28,2055,d1,0.055370491,SSP2,0.132045427,PCA algorithm (Two Components)
29,2055,d10,0.300254521,SSP4,0.461065907,PCA algorithm (Two Components)
10,2055,d10,0.197355835,SSP2,0.2798236,PCA algorithm (Two Components)
13,2055,d4,0.086978055,SSP3,0.16801867,PCA algorithm (Two Components)
29,2055,d8,0.13365636,SSP1,0.294238449,PCA algorithm (Two Components)
20,2055,d8,0.110911831,SSP4,0.222953638,PCA algorithm (Two Components)
13,2055,d3,0.079486188,SSP2,0.164111337,PCA algorithm (Two Components)
32,2055,d6,0.092525183,SSP5,0.23948817,PCA algorithm (Two Components)
13,2055,d2,0.070122503,SSP5,0.157190435,PCA algorithm (Two Components)
11,2055,d2,0.069602983,SSP1,0.179741733,PCA algorithm (Two Components)
9,2055,d9,0.153975478,SSP1,0.276679777,PCA algorithm (Two Components)
9,2055,d8,0.116763622,SSP5,0.269110064,PCA algorithm (Two Components)
27,2055,d5,0.091174597,SSP5,0.186547925,PCA algorithm (Two Components)
8,2055,d2,0.074244931,SSP1,0.145760396,PCA algorithm (Two Components)
19,2055,d3,0.082764756,SSP2,0.155041133,PCA algorithm (Two Components)
28,2055,d1,0.055370491,SSP1,0.132045427,PCA algorithm (Two Components)
14,2055,d3,0.085223088,SSP5,0.135371622,PCA algorithm (Two Components)
24,2055,d9,0.141101116,SSP4,0.317153854,PCA algorithm (Two Components)
24,2055,d9,0.141101116,SSP2,0.317153854,PCA algorithm (Two Components)
7,2055,d8,0.113080462,SSP1,0.237862301,PCA algorithm (Two Components)
14,2055,d10,0.162970942,SSP2,0.156021244,PCA algorithm (Two Components)
3,2055,d10,0.169297852,SSP2,0.164218554,PCA algorithm (Two Components)
15,2055,d3,0.075036026,SSP5,0.207740313,PCA algorithm (Two Components)
30,2055,d10,0.141203936,SSP3,0.123578925,PCA algorithm (Two Components)
16,2055,d1,0.055348191,SSP1,0.131621937,PCA algorithm (Two Components)
8,2055,d2,0.074244931,SSP2,0.145760396,PCA algorithm (Two Components)
19,2055,d5,0.095381231,SSP3,0.155041133,PCA algorithm (Two Components)
11,2055,d5,0.092497194,SSP4,0.179741733,PCA algorithm (Two Components)
21,2055,d7,0.100312623,SSP5,0.214133659,PCA algorithm (Two Components)
12,2055,d3,0.082074296,SSP1,0.151782349,PCA algorithm (Two Components)
3,2055,d6,0.098996179,SSP5,0.157541324,PCA algorithm (Two Components)
11,2055,d6,0.098451109,SSP2,0.179741733,PCA algorithm (Two Components)
21,2055,d9,0.158522007,SSP1,0.235095624,PCA algorithm (Two Components)
6,2055,d2,0.072841486,SSP3,0.156887977,PCA algorithm (Two Components)
30,2055,d5,0.098990091,SSP2,0.123578925,PCA algorithm (Two Components)
31,2055,d4,0.08446579,SSP1,0.194304808,PCA algorithm (Two Components)
23,2055,d4,0.089098133,SSP3,0.159548399,PCA algorithm (Two Components)
23,2055,d2,0.072533051,SSP2,0.159548399,PCA algorithm (Two Components)
31,2055,d2,0.067659609,SSP5,0.194304808,PCA algorithm (Two Components)
30,2055,d1,0.056433955,SSP5,0.123578925,PCA algorithm (Two Components)
30,2055,d4,0.093886956,SSP4,0.123578925,PCA algorithm (Two Components)
25,2055,d5,0.093163285,SSP5,0.171941483,PCA algorithm (Two Components)
12,2055,d6,0.101519783,SSP3,0.163836994,PCA algorithm (Two Components)
1,2055,d2,0.063297551,SSP3,0.223522867,PCA algorithm (Two Components)
15,2055,d5,0.088770391,SSP1,0.207618819,PCA algorithm (Two Components)
31,2055,d7,0.103850233,SSP2,0.194304808,PCA algorithm (Two Components)
24,2055,d7,0.096945848,SSP5,0.317153854,PCA algorithm (Two Components)
26,2055,d9,0.148866344,SSP4,0.299747442,PCA algorithm (Two Components)
19,2055,d2,0.073118478,SSP1,0.155041133,PCA algorithm (Two Components)
14,2055,d10,0.158887684,SSP4,0.151475364,PCA algorithm (Two Components)
1,2055,d2,0.063297551,SSP2,0.223522867,PCA algorithm (Two Components)
20,2055,d3,0.073472767,SSP5,0.222953638,PCA algorithm (Two Components)
20,2055,d6,0.093456314,SSP1,0.222953638,PCA algorithm (Two Components)
29,2055,d10,0.236159475,SSP2,0.334269026,PCA algorithm (Two Components)
15,2055,d9,0.128544118,SSP4,0.205060347,PCA algorithm (Two Components)
18,2055,d4,0.085005455,SSP5,0.190151855,PCA algorithm (Two Components)
12,2055,d2,0.072575862,SSP5,0.151544259,PCA algorithm (Two Components)
18,2055,d8,0.111698162,SSP1,0.190151855,PCA algorithm (Two Components)
12,2055,d4,0.088933595,SSP2,0.154550956,PCA algorithm (Two Components)
15,2055,d8,0.112014779,SSP2,0.206626131,PCA algorithm (Two Components)
7,2055,d6,0.093114059,SSP5,0.237862301,PCA algorithm (Two Components)
27,2055,d6,0.096755255,SSP5,0.186547925,PCA algorithm (Two Components)
31,2055,d8,0.112543523,SSP4,0.194304808,PCA algorithm (Two Components)
3,2055,d7,0.104203165,SSP5,0.157541324,PCA algorithm (Two Components)
26,2055,d7,0.108521121,SSP1,0.255665027,PCA algorithm (Two Components)
14,2055,d8,0.113107058,SSP1,0.141583572,PCA algorithm (Two Components)
28,2055,d1,0.055370491,SSP4,0.132045427,PCA algorithm (Two Components)
30,2055,d6,0.103521275,SSP2,0.123578925,PCA algorithm (Two Components)
19,2055,d6,0.10073839,SSP3,0.155041133,PCA algorithm (Two Components)
10,2055,d9,0.184456196,SSP4,0.375683324,PCA algorithm (Two Components)
26,2055,d5,0.085328648,SSP5,0.250528476,PCA algorithm (Two Components)
12,2055,d7,0.107913792,SSP3,0.163836994,PCA algorithm (Two Components)
11,2055,d6,0.098451109,SSP4,0.179741733,PCA algorithm (Two Components)
13,2055,d3,0.080622373,SSP1,0.158817197,PCA algorithm (Two Components)
14,2055,d4,0.091716689,SSP5,0.135371622,PCA algorithm (Two Components)
11,2055,d7,0.104933998,SSP2,0.179741733,PCA algorithm (Two Components)
30,2055,d5,0.098990091,SSP4,0.123578925,PCA algorithm (Two Components)
27,2055,d9,0.12531405,SSP1,0.186547925,PCA algorithm (Two Components)
19,2055,d4,0.089700934,SSP2,0.155041133,PCA algorithm (Two Components)
13,2055,d3,0.079643756,SSP4,0.163561128,PCA algorithm (Two Components)
32,2055,d7,0.100975284,SSP5,0.23948817,PCA algorithm (Two Components)
23,2055,d5,0.094817656,SSP3,0.159548399,PCA algorithm (Two Components)
25,2055,d6,0.098679549,SSP5,0.171941483,PCA algorithm (Two Components)
13,2055,d5,0.094660015,SSP3,0.16801867,PCA algorithm (Two Components)
26,2055,d9,0.143547388,SSP2,0.275370967,PCA algorithm (Two Components)
25,2055,d10,0.176536372,SSP4,0.171941483,PCA algorithm (Two Components)
6,2055,d1,0.052386632,SSP5,0.156887977,PCA algorithm (Two Components)
12,2055,d4,0.088846004,SSP1,0.151782349,PCA algorithm (Two Components)
31,2055,d5,0.090710767,SSP1,0.194304808,PCA algorithm (Two Components)
27,2055,d10,0.189575214,SSP4,0.186547925,PCA algorithm (Two Components)
19,2055,d2,0.073118478,SSP4,0.155041133,PCA algorithm (Two Components)
8,2055,d2,0.074244931,SSP4,0.145760396,PCA algorithm (Two Components)
10,2055,d9,0.153950071,SSP1,0.25617277,PCA algorithm (Two Components)
13,2055,d4,0.087571809,SSP2,0.164111337,PCA algorithm (Two Components)
15,2055,d6,0.095305353,SSP1,0.207618819,PCA algorithm (Two Components)
12,2055,d5,0.095367106,SSP2,0.154550956,PCA algorithm (Two Components)
29,2055,d9,0.1540139,SSP1,0.294238449,PCA algorithm (Two Components)
30,2055,d7,0.107891012,SSP2,0.123578925,PCA algorithm (Two Components)
29,2055,d7,0.1207093,SSP5,0.281053815,PCA algorithm (Two Components)
30,2055,d2,0.077693486,SSP1,0.123578925,PCA algorithm (Two Components)
12,2055,d4,0.088702966,SSP4,0.155961667,PCA algorithm (Two Components)
18,2055,d5,0.090994361,SSP5,0.190151855,PCA algorithm (Two Components)
31,2055,d8,0.112543523,SSP2,0.194304808,PCA algorithm (Two Components)
32,2055,d9,0.132371774,SSP1,0.23948817,PCA algorithm (Two Components)
8,2055,d2,0.074244931,SSP3,0.145760396,PCA algorithm (Two Components)
20,2055,d9,0.129340862,SSP2,0.222953638,PCA algorithm (Two Components)
3,2055,d8,0.111402127,SSP5,0.157541324,PCA algorithm (Two Components)
6,2055,d2,0.072841486,SSP2,0.156887977,PCA algorithm (Two Components)
20,2055,d7,0.100988061,SSP1,0.222953638,PCA algorithm (Two Components)
19,2055,d7,0.10632219,SSP3,0.155041133,PCA algorithm (Two Components)
27,2055,d7,0.102923746,SSP5,0.186547925,PCA algorithm (Two Components)
18,2055,d10,0.189580806,SSP2,0.190151855,PCA algorithm (Two Components)
16,2055,d2,0.076293725,SSP3,0.132369974,PCA algorithm (Two Components)
8,2055,d3,0.0839874,SSP1,0.145760396,PCA algorithm (Two Components)
30,2055,d6,0.103521275,SSP4,0.123578925,PCA algorithm (Two Components)
11,2055,d3,0.07924923,SSP1,0.179741733,PCA algorithm (Two Components)
14,2055,d5,0.096811144,SSP5,0.135371622,PCA algorithm (Two Components)
20,2055,d4,0.080623013,SSP5,0.222953638,PCA algorithm (Two Components)
8,2055,d3,0.0839874,SSP2,0.145760396,PCA algorithm (Two Components)
21,2055,d8,0.114411794,SSP5,0.214133659,PCA algorithm (Two Components)
17,2055,d9,0.132435533,SSP5,0.238298215,PCA algorithm (Two Components)
15,2055,d9,0.128786613,SSP2,0.206626131,PCA algorithm (Two Components)
11,2055,d7,0.104933998,SSP4,0.179741733,PCA algorithm (Two Components)
25,2055,d10,0.176536372,SSP2,0.171941483,PCA algorithm (Two Components)
23,2055,d6,0.100245708,SSP3,0.159548399,PCA algorithm (Two Components)
15,2055,d4,0.082301434,SSP5,0.207740313,PCA algorithm (Two Components)
23,2055,d2,0.072533051,SSP4,0.159548399,PCA algorithm (Two Components)
6,2055,d3,0.082494758,SSP3,0.156887977,PCA algorithm (Two Components)
20,2055,d9,0.129340862,SSP4,0.222953638,PCA algorithm (Two Components)
25,2055,d7,0.104617983,SSP5,0.171941483,PCA algorithm (Two Components)
19,2055,d5,0.095381231,SSP2,0.155041133,PCA algorithm (Two Components)
7,2055,d7,0.101736208,SSP5,0.237862301,PCA algorithm (Two Components)
23,2055,d3,0.082151588,SSP2,0.159548399,PCA algorithm (Two Components)
30,2055,d8,0.112491872,SSP2,0.123578925,PCA algorithm (Two Components)
10,2055,d7,0.120222155,SSP5,0.262070294,PCA algorithm (Two Components)
11,2055,d8,0.11287239,SSP2,0.179741733,PCA algorithm (Two Components)
14,2055,d9,0.1297498,SSP1,0.141583572,PCA algorithm (Two Components)
13,2055,d6,0.10212017,SSP3,0.16801867,PCA algorithm (Two Components)
1,2055,d2,0.063297551,SSP1,0.223522867,PCA algorithm (Two Components)
28,2055,d1,0.055370491,SSP5,0.132045427,PCA algorithm (Two Components)
23,2055,d1,0.052168537,SSP5,0.159548399,PCA algorithm (Two Components)
31,2055,d3,0.077241871,SSP5,0.194304808,PCA algorithm (Two Components)
25,2055,d10,0.176536372,SSP3,0.171941483,PCA algorithm (Two Components)
16,2055,d1,0.055361052,SSP5,0.131564966,PCA algorithm (Two Components)
31,2055,d6,0.09692888,SSP1,0.194304808,PCA algorithm (Two Components)
19,2055,d3,0.082764756,SSP1,0.155041133,PCA algorithm (Two Components)
30,2055,d7,0.107891012,SSP4,0.123578925,PCA algorithm (Two Components)
7,2055,d9,0.133127744,SSP1,0.237862301,PCA algorithm (Two Components)
1,2055,d3,0.072980504,SSP3,0.223522867,PCA algorithm (Two Components)
14,2055,d6,0.100926008,SSP5,0.135371622,PCA algorithm (Two Components)
15,2055,d7,0.102715385,SSP1,0.207618819,PCA algorithm (Two Components)
18,2055,d9,0.126726644,SSP1,0.190151855,PCA algorithm (Two Components)
27,2055,d10,0.189575214,SSP2,0.186547925,PCA algorithm (Two Components)
